scenario,mode,seed,controller,wall,radial_rms,radial_max,dc_ex,dc_ey,std_x,std_y,depth_std,pitch_mean,pitch_max,IAE,IAE_norm,settling_time,ss_error,control_effort,slew,sat_freq,band_dc,band_wave,band_high,est_err_rms,w_x,w_y,n_fail
dp,CD,4,mpc,6.95,3.3230196062795945,11.180339887498949,3.3206206994034058,-1.594714002033166e-07,0.1262436902289404,7.134130986706341e-05,0.013938259582538876,11.270062936942109,17.634521707153922,403.46893790887134,3.320620700165207,1.1560000000000008,3.320620700165207,250.9235727375537,35.053269403799526,0.0,2.1541640776309008e-16,0.04848672366350746,0.0038034933936576818,0.0,0.0,0.0,0
dp,CD,4,dobmpc,58.02,0.1595792907222182,11.180339887498949,-0.15229104284377037,-1.5838051375547544e-06,0.047675475894201264,0.0001931132209982892,0.016289067419986352,11.278308616935647,19.53403932575723,27.418171580595146,0.15239750063357654,0.8040000000000006,0.15239750063357654,255.22606525772835,314.5778765476689,0.0,6.990676694234894e-19,0.04600615961016747,0.0016628627879666559,0.032669037234817414,1.5851401580795748,-2.8537098288534225e-06,0
dp,CW,0,pid,8.25,53.78809766481388,134.82041177549965,26.310991737938032,0.07533172865717731,46.31330232410766,7.480876762263539,5.861486950063248,11.567785639349,27.386345975237663,4923.047679920149,43.63777720478795,0.0,43.63777720478795,574.4359975425081,500.98647868804255,0.0,2.2867280208697254e-15,39.69336335302567,0.35677760660338154,0.0,0.0,0.0,0
dp,CW,0,mpc,10.69,23.960478374172865,59.39544354675172,13.965057455730944,-0.8593240987649048,18.256289943708374,6.71201413600071,20.940452385189847,9.455440608826374,36.98171082731815,1900.3026458164193,17.00410682668215,0.0,17.00410682668215,11895.277792980118,4388.621355240728,0.0,6.197364346415053e-16,17.791052079622222,0.3800646725481902,0.0,0.0,0.0,0
dp,CW,0,dobmpc,72.25,15.360461768742924,69.22898374528228,5.3281439691900285,-0.9260057609866756,12.043675445714573,7.851564346135639,29.835997388912,3.9594389789268996,39.01521919820079,1048.6914239630303,9.392191185970866,118.86399999990438,9.392191185970866,24914.038913388064,29440.147259654892,0.0,5.194849525671441e-16,11.378016796458915,0.2790836481462168,0.8282034486081251,2.856078159170322,0.05320119270333425,0
dp,CW,1,pid,8.23,46.72353978516918,259.10566294246445,17.60742236800542,0.2580287242260142,42.493057493643576,8.20617655368962,5.439882346341637,9.75471435875548,27.97864847264409,5336.05528070075,35.51779226310804,0.0,35.51779226310804,592.0997352233393,474.2588383490741,0.0,1.4151200940744534e-15,30.450274216182795,4.02581670829557,0.0,0.0,0.0,0
dp,CW,1,mpc,10.71,22.629635263031016,90.69973084393027,13.742425479365375,-1.1902354953585013,17.16515963950025,5.214093219148143,19.32508198781387,10.810274973431254,63.26930155272375,2150.85310125737,15.92292498223673,114.80799999991383,15.92292498223673,12097.361459614502,4636.162262242165,0.0,3.778072382306503e-16,16.67378522564188,0.7007518768054589,0.0,0.0,0.0,0
dp,CW,1,dobmpc,77.98,14.077178082658712,72.91383873782247,5.308357509792503,0.7839687760632309,11.725402463613692,5.6470003845897,26.093886076273876,5.2539099613846965,36.5740713192431,1095.9282306726175,8.163357109658383,115.74399999991165,8.163357109658383,24253.78753145027,28998.69053884774,0.0,1.2585289361235915e-15,11.11548914109509,0.28584942161902815,0.6580953587461073,2.455209914029252,-0.00626503660600356,0
dp,CW,2,pid,8.19,46.71214436456809,148.06863823837122,18.985679010140515,0.01086096979091293,41.857483461579584,8.337828492064816,5.02638479144536,9.206456721836297,27.304081368639377,4106.01185148072,34.497004023798716,0.0,34.497004023798716,539.9223210771141,468.1394529596856,0.0,1.7167030649427793e-15,31.21361100845056,3.3098511063427765,0.0,0.0,0.0,0
dp,CW,2,mpc,10.61,20.056076882217475,54.16820618279107,11.682366717862408,1.1436288097593834,15.536443735136471,4.804118752198563,18.884665110194867,9.030403413975293,37.283429822793956,1666.2501975978323,13.818975380497475,0.0,13.818975380497475,8350.829370223326,3627.5780449240833,0.0,1.5874532202849253e-15,14.367791054160996,1.5078351694840675,0.0,0.0,0.0,0
dp,CW,2,dobmpc,90.41,11.197419012686145,46.8001368540311,3.5141591751089565,0.45596620679824157,9.330178088656634,5.076686861514343,24.062145641216514,4.529789484488177,39.86286022455792,771.3948989805134,6.58375406953272,118.29199999990571,6.58375406953272,18496.737540580594,22898.79220363005,0.0,2.3364394995842847e-16,8.014673788197115,0.29076868295440006,0.6422649356744394,2.2636724579015626,-0.04199515881605898,0
dp,CW,3,pid,8.22,51.07298859822769,147.96224900250579,23.2534789443166,-0.335786980869149,44.350085964662235,10.034092055162148,5.987207181299435,8.56262613833015,28.851683519443363,4857.195381035336,39.499447759878706,0.0,39.499447759878706,628.8467451241406,518.1464979688278,0.0,8.351528424045954e-16,39.50501595987925,1.8756637646835859,0.0,0.0,0.0,0
dp,CW,3,mpc,10.58,23.246759091931622,62.1290535332996,13.608802524433642,-0.2699558131798234,17.659524735529715,6.5788002024243415,22.395638065109722,10.622852388064697,38.39544621649789,1938.242160636258,15.967153694674026,0.0,15.967153694674026,13743.527580452717,4933.973630970169,0.0,1.6462784700971538e-15,16.895354391080986,0.3204187677174768,0.0,0.0,0.0,0
dp,CW,3,dobmpc,82.31,16.233363068550823,77.08264836537778,5.5322477038202384,1.342203809244275,12.738182128584343,8.297801928970712,27.59448618193547,6.821856130235543,41.072208527720655,997.3023743450067,8.580283515738312,0.0,8.580283515738312,23362.369468320627,25082.321841344077,0.0,1.2759279536736874e-16,11.022218621805695,0.7066267472286207,0.8101200162307665,2.863456641398993,0.0038663656673841446,0
dp,CW,4,pid,8.27,54.847448101830956,187.52713141251905,23.994146361448433,-0.21323953794315642,48.10644051438071,10.874208642666348,5.952888904172922,13.401805857829062,29.900291814139212,5320.511993516549,42.02695958294817,0.0,42.02695958294817,697.5658305107556,538.6300582065311,0.0,1.6239083046756022e-15,38.373169805503146,0.6350143282449219,0.0,0.0,0.0,0
dp,CW,4,mpc,10.67,24.01755829112413,56.62361953446943,14.808904170649301,-0.4367255530277091,17.986408818598026,5.817029493965348,20.060094494180277,12.128251324014132,42.918073803149944,2128.986832008022,16.91379030204466,114.70399999991407,16.91379030204466,12595.43130861147,4669.246189511964,0.0,9.296046519622579e-16,17.479863060124707,0.32430504975226365,0.0,0.0,0.0,0
dp,CW,4,dobmpc,76.8,13.023753976486981,47.67696989165417,4.797715792502003,0.061018654718496226,10.939676918907649,5.188432947252274,26.72968419950496,6.175188839996398,38.83010598052502,1012.1876792123885,8.05844709207509,113.50799999991686,8.05844709207509,24378.64559669426,28812.247169504673,0.0,1.425062389817365e-16,9.935156877014805,0.3689907019382869,0.6594780485689288,2.789345085704389,-0.049893584175133364,0
dp,CDW,0,pid,8.51,54.13681229617141,137.57483464546257,26.339628988235493,0.07572898538792845,46.701165749174464,7.484234973723569,6.023998146293113,11.81001920635187,27.78818274897063,4935.7564639404145,43.76780181994266,0.0,43.76780181994266,580.7072483056385,501.46837073336275,0.0,3.0887398774646147e-15,39.77102897598633,0.4004076827380678,0.0,0.0,0.0,0
dp,CDW,0,mpc,10.89,24.149075617759657,59.32917437461598,14.243700627930819,-0.8785001966822708,18.30061668524677,6.679110117242715,21.11648527790275,9.67966251542889,37.58146465892234,1918.1711816505103,17.16789068168845,0.0,17.16789068168845,12188.804420791137,4449.002913700098,0.0,1.1847902426969953e-16,17.805659545257114,0.38066489881953086,0.0,0.0,0.0,0
dp,CDW,0,dobmpc,97.77,17.95750759031582,84.0456514018086,7.205967049177378,0.36060701527796973,14.678519896822179,7.413307896043979,33.54310498099253,3.6971235222178898,41.16057521702941,1165.961041367297,10.472208251542794,118.75999999990462,10.472208251542794,26185.695570485474,29988.234093817784,0.0,7.622426736232417e-16,13.679005490691926,0.29700783985896384,0.83890459595721,2.931583551337501,0.053249089261334134,0
dp,CDW,1,pid,8.52,44.706148611137834,257.8960320944754,15.446569911689101,0.2573848223913548,41.147604119381654,8.176284601962607,5.154451505141564,8.38979785638915,27.632537923878775,5168.9937012269265,34.07937005291025,0.0,34.07937005291025,551.120241471471,455.91994590038667,0.0,2.3364394995842847e-15,30.087773212329687,4.087740463394406,0.0,0.0,0.0,0
dp,CDW,1,mpc,11.2,21.010526149876576,90.31150798950269,12.337039627588053,-0.881822081605812,16.41225952349782,4.370330590666658,18.172637535520174,10.184706099800524,63.21036229226867,1997.788684850445,14.546746686030046,114.70399999991407,14.546746686030046,10679.621960205379,4154.638013980564,0.0,3.612367453257972e-16,15.766209106897369,0.6959770405314131,0.0,0.0,0.0,0
dp,CDW,1,dobmpc,89.82,13.12431133730542,72.49064011758712,4.618728144577087,0.7924014323985472,11.144786577528249,5.106929656485776,24.108708799596073,4.585135007777097,36.688512394069896,993.5088960699792,7.2437123273744755,115.58799999991201,7.2437123273744755,22431.77358668501,27620.686700104445,0.0,4.805442942407394e-16,10.434711521034455,0.2727671854454027,0.6326150349122446,2.188376960309006,-0.0028812608304708246,0
dp,CDW,2,pid,8.46,47.46792161369985,147.3910148657494,19.693826041449686,0.010599308607533955,42.3708587041584,8.370604428616431,5.083964767441946,9.870884746711631,27.751635332517324,4199.295924967761,35.33275965777787,0.0,35.33275965777787,562.7367756820062,479.0114554077523,0.0,4.069713057431917e-15,31.4271143145469,3.379129159656976,0.0,0.0,0.0,0
dp,CDW,2,mpc,10.9,20.773553346971312,53.85047034088636,12.455785234605294,1.1147848805513785,15.885654411630604,4.77463835627233,19.51441801719832,9.529214572189613,36.956972253787406,1734.749396020176,14.455780802450443,0.0,14.455780802450443,8719.673642667773,3792.2817360135605,0.0,6.82704307679947e-16,14.641059567142262,1.5144954760862994,0.0,0.0,0.0,0
dp,CDW,2,dobmpc,73.56,12.000747122941757,48.84044529960633,4.210606602143636,0.2465377750129552,10.321976885485952,4.436748342171852,24.625953915863093,4.613264653236822,37.399445499089815,837.9241070146975,7.164288094248141,118.23999999990583,7.164288094248141,19181.80112794907,25076.68897261314,0.0,5.2197052650287213e-17,8.991151282057574,0.27714802235092934,0.6651794933835942,2.371385126208516,-0.041574499711664804,0
dp,CDW,3,pid,8.51,52.29328369337427,150.1362045927102,24.66819010757168,-0.33905548042053557,45.001777702215826,10.039569775342638,6.187316433105028,8.94752748242682,29.864654002595728,4968.940920613953,40.44845227412282,0.0,40.44845227412282,645.9008163696166,531.2493827280307,0.0,7.95383659432948e-16,40.074587804437876,2.0479789777873147,0.0,0.0,0.0,0
dp,CDW,3,mpc,10.92,23.871977967177145,61.77197881422364,14.207250466952836,0.0883434138989405,18.002095108232254,6.628886285797986,22.927271672462535,10.863497328787936,39.08698413349788,2004.5786961047636,16.557717226890976,0.0,16.557717226890976,14689.26690301315,5240.694309665183,0.0,1.3256394323882467e-16,17.25499900513929,0.31333100186489277,0.0,0.0,0.0,0
dp,CDW,3,dobmpc,69.42,17.170394288219367,79.30788850102228,6.630915738215526,1.5214011106715302,13.545942002741127,8.065121846842924,29.49925183310177,6.3587406312255625,40.48379914202726,1097.0010177751042,9.472600741136047,0.0,9.472600741136047,27310.048301787432,29816.31090704035,0.0,7.614141489779992e-16,12.09741987671204,0.8070125063393081,0.9078739704848223,3.0641518432869503,0.011620262372908972,0
dp,CDW,4,pid,8.52,56.4563162329235,191.51490645599932,25.101202689623182,-0.21218446219094675,49.381881508554045,10.891741024989901,6.172739996191668,13.988774163036197,29.879552291999264,5446.952406434768,43.161862519433214,0.0,43.161862519433214,720.6540261835562,548.8202858752802,0.0,1.8293824166957805e-15,38.7745369146186,0.5888662093042565,0.0,0.0,0.0,0
dp,CDW,4,mpc,10.98,24.534028987090494,56.959397785942656,15.227365406723607,-0.31380080096767543,18.15780674963287,6.343619172823424,20.358536099096867,12.328033310264226,42.97439435648024,2175.849102889985,17.347219813609662,114.6519999999142,17.347219813609662,13544.205691304362,4989.543810367502,0.0,1.0986236795917594e-15,17.66420028489685,0.32262389213872783,0.0,0.0,0.0,0
dp,CDW,4,dobmpc,79.11,14.628971222468248,54.43411908167815,5.651767510164382,-0.19329313500177972,12.141863274238036,5.88235641835185,29.65250653588274,6.321360706771597,38.87529984689974,1116.8026944809726,9.007556617705722,113.50799999991686,9.007556617705722,26910.361675354678,33273.38789548524,0.0,2.377865731846417e-16,11.317161762865428,0.37699158725572507,0.7005641493262499,2.9103580147845,-0.0552378088204982,0
square,CW,0,pid,8.36,76.778757757101,216.03143550289326,42.82340541712325,-0.09675990373825918,62.29102365777523,13.451862339163705,7.786856048269168,11.815960125366885,30.723257162215212,6959.129379309145,60.94071730913381,0.0,60.94071730913381,862.7395861550912,611.826586720092,0.0,5.037429843075337e-16,39.26962548171849,0.9053269053445043,0.0,0.0,0.0,0
square,CW,0,mpc,10.99,32.37341447916339,80.84363836770349,16.75447495377367,-1.5967999499166625,24.903193650761178,12.025253010881345,19.985755031196273,10.76506308410365,43.899114449341845,3000.4633341185704,26.227657511436853,0.0,26.227657511436853,14662.04043859236,5173.907246178753,0.0,9.03091863314493e-16,19.977656293669938,0.48574591861797245,0.0,0.0,0.0,0
square,CW,0,dobmpc,73.57,22.1070947392201,60.20169404201398,5.710807527263364,0.42226660727945,18.22455366884875,11.126439218322876,27.105256139894006,3.7221891055732668,38.394329247762606,2152.0103840099305,18.553996526334178,0.0,18.553996526334178,22608.182799892995,20874.512902575658,0.0,8.368098916950807e-17,11.60394733360538,0.3482172388569395,0.8028109946680492,2.9220153796225032,0.023204986675042383,0
square,CW,1,pid,8.37,70.18403652386152,238.81309804553547,34.46680537832844,0.08267387342196579,59.50449119402747,14.03734314483047,6.434064692229444,11.058524223756212,29.42502483250311,6786.46570200242,52.6653659391247,0.0,52.6653659391247,876.1675657577064,611.2774516649893,0.0,1.1632486019206864e-15,29.140623530764117,3.0125723433268927,0.0,0.0,0.0,0
square,CW,1,mpc,10.78,29.711013560888627,89.78997958694413,14.858728526221816,-0.8024755701320903,23.464882690704684,10.522253877860914,17.068469445514577,10.894466327423826,53.49001771274635,2762.916333420069,23.164881128379456,0.0,23.164881128379456,12235.593624391844,4609.888360181641,0.0,1.375350911102806e-16,17.908291095543166,0.5474997956824723,0.0,0.0,0.0,0
square,CW,1,dobmpc,87.71,20.792616619808214,76.77007111613736,5.141247988126193,-0.7700282561518604,16.414032225974577,11.657061275995288,25.619312693155894,5.6031775751297275,40.42209041526816,2162.267169956706,17.511674366846126,0.0,17.511674366846126,23368.724898452005,24949.77750076536,0.0,3.2105330003152846e-16,10.404667423350393,0.35037532060136517,0.70999896586888,2.551617236934652,0.020843936937636948,0
square,CW,2,pid,8.29,64.63026289476834,167.10319867835443,30.243774742827544,-0.3882661216771179,55.43367545890535,13.76015427557005,5.508527549460013,11.505275188885516,35.082898970979166,6119.566258267392,52.47933350945292,0.0,52.47933350945292,908.3158335552133,647.4872570259622,0.0,4.1161104375655055e-15,29.8499259544335,3.6870249797846393,0.0,0.0,0.0,0
square,CW,2,mpc,10.7,24.508472407518354,61.597898402651076,11.28282389820936,-0.10568465801434435,20.007600942671925,8.546802905410766,15.99757524079754,10.605775780752465,38.80326421248129,2496.98053582318,20.47039217173438,0.0,20.47039217173438,7531.70748713432,3378.496065663774,0.0,2.4855739357279625e-17,16.018888011472608,1.4890781333890846,0.0,0.0,0.0,0
square,CW,2,dobmpc,77.84,16.884082865360465,55.73741165084412,1.33416494679715,-0.6080750864139373,13.414409554800264,10.147714968625333,19.507996089357473,7.021304971406485,36.29206035421823,1842.9526615245038,15.302018359305643,0.0,15.302018359305643,13245.33255612792,12774.252292385347,0.0,1.6466927324197753e-16,9.488999282320218,0.335622190785191,0.5026751916406258,2.2117839876626104,-0.06585847389191284,0
square,CDW,0,pid,8.61,78.11586130320686,223.58661866996758,45.396480754404955,-0.0965512633960139,62.13364968682229,13.440519956667496,7.874271395830535,12.054214314908567,31.126012128744012,7060.7353460632285,61.874365733949475,0.0,61.874365733949475,870.777294877858,614.8334691439732,0.0,1.1002807288822447e-15,39.78732484458929,0.9336811096030079,0.0,0.0,0.0,0
square,CDW,0,mpc,11.06,32.68849654469277,80.84972559433643,17.118397241932236,-1.6333416220135029,25.04885330416583,12.057587881163322,19.96713312300349,10.923552507308724,44.90174987177832,3028.43823277578,26.483045555100976,0.0,26.483045555100976,14980.926846709626,5193.740392381003,0.0,1.6570492904853084e-17,20.078646873409394,0.4914154642944343,0.0,0.0,0.0,0
